Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
147,7,42,9,0
148,7,42,9,0
149,7,42,9,0
150,7,42,9,0
151,7,42,9,0
152,7,42,9,0
153,7,42,9,0
154,7,42,9,0
155,7,42,9,0
156,7,42,9,0
157,7,42,9,0
158,7,42,9,0
159,7,42,9,0
160,7,42,9,0
161,7,42,9,0
162,7,42,9,0
163,7,42,9,0
164,7,42,9,0
165,7,42,9,0
166,7,42,9,0
167,7,42,9,0
168,7,42,9,0
169,7,42,9,0
170,6,43,9,0
171,6,43,9,0
172,6,43,9,0
173,6,43,9,0
174,6,43,9,0
175,6,43,9,0
176,6,43,9,0
177,6,43,9,0
178,6,43,9,0
179,6,43,9,0
180,6,43,9,0
181,6,43,9,0
182,6,43,9,0
183,6,43,9,0
184,6,43,9,0
185,6,43,9,0
186,6,43,9,0
187,6,43,9,0
188,6,43,9,0
189,6,43,9,0
190,6,43,9,0
191,6,43,9,0
192,6,43,9,0
193,6,43,9,0
194,6,43,9,0
195,6,43,9,0
196,6,43,9,0
197,6,43,9,0
198,6,43,9,0
199,6,43,9,0
200,6,43,9,0
201,6,43,9,0
202,6,43,9,0
203,6,43,9,0
204,6,43,9,0
205,6,43,9,0
206,6,43,9,0
207,6,43,9,0
208,6,43,9,0
209,6,43,9,0
210,6,43,9,0
211,6,43,9,0
212,6,43,9,0
213,6,43,9,0
214,6,43,9,0
215,6,43,9,0
216,6,43,9,0
217,6,43,9,0
218,6,43,9,0
219,6,43,9,0
220,6,43,9,0
221,6,43,9,0
222,6,43,9,0
223,6,43,9,0
224,6,43,9,0
225,6,43,9,0
226,6,43,9,0
227,6,43,9,0
228,6,43,9,0
229,6,43,9,0
230,6,43,9,0
231,6,43,9,0
232,6,43,9,0
233,6,43,9,0
234,6,43,9,0
235,6,43,9,0
236,6,43,9,0
237,6,43,9,0
238,6,43,9,0
239,6,43,9,0
240,6,43,9,0
241,6,43,9,0
242,6,43,9,0
243,6,43,9,0
244,6,43,9,0
245,6,43,9,0
246,6,43,9,0
247,6,43,9,0
248,6,43,9,0
249,6,43,9,0
250,6,43,9,0
251,6,43,9,0
252,6,43,9,0
253,6,43,9,0
254,6,43,9,0
255,6,43,9,0
256,6,43,9,0
257,6,43,9,0
258,6,43,9,0
259,6,43,9,0
260,6,43,9,0
261,6,43,9,0
262,6,43,9,0
263,6,43,9,0
264,6,43,9,0
265,6,43,9,0
266,5,44,10,0
267,5,44,10,0
268,5,44,10,0
269,5,44,10,0
270,5,44,10,0
271,5,44,10,0
272,5,44,10,0
273,5,44,10,0
274,5,44,10,0
275,5,44,10,0
276,5,44,10,0
277,5,44,10,0
278,5,44,10,0
279,5,44,10,0
280,5,44,10,0
281,5,44,10,0
282,5,44,10,0
283,5,44,10,0
284,5,44,10,0
285,5,44,10,0
286,5,44,10,0
287,5,44,10,0
288,5,44,10,0
289,5,44,10,0
290,5,44,10,0
291,5,44,10,0
292,5,44,10,0
293,5,44,10,0
294,5,44,10,0
295,5,44,10,0
296,5,44,10,0
297,5,44,10,0
298,5,44,10,0
299,5,44,10,0
300,5,44,10,0
301,5,44,10,0
302,5,44,10,0
303,5,44,10,0
304,5,44,10,0
305,5,44,10,0
306,5,44,10,0
307,5,44,10,0
308,5,44,10,0
309,5,44,10,0
310,5,44,10,0
311,5,44,10,0
312,5,44,10,0
313,5,44,10,0
314,5,44,10,0
315,5,44,10,0
316,5,44,10,0
317,5,44,10,0
318,5,44,10,0
319,5,44,10,0
320,4,45,11,0
321,4,45,11,0
322,4,45,11,0
323,4,45,11,0
324,3,46,12,0
325,3,46,12,0
326,3,46,12,0
327,3,46,12,0
328,3,46,12,0
329,3,46,12,0
330,3,46,12,0
331,3,46,12,0
332,3,46,12,0
333,3,46,12,0
334,3,46,12,0
335,3,46,12,0
336,3,46,12,0
337,3,46,12,0
338,3,46,12,0
339,3,46,12,0
340,3,46,12,0
341,3,46,12,0
342,3,46,12,0
343,3,46,12,0
344,3,46,12,0
345,3,46,12,0
346,3,46,12,0
347,3,46,12,0
348,3,46,12,0
349,3,46,12,0
350,3,46,12,0
351,3,46,12,0
352,3,46,12,0
353,3,46,12,0
354,3,46,12,0
355,3,46,12,0
356,3,46,12,0
357,3,46,12,0
358,3,46,12,0
359,3,46,12,0
360,3,46,12,0
361,3,46,12,0
362,3,46,12,0
363,3,46,12,0
364,3,46,12,0
365,3,46,12,0
366,3,46,12,0
367,3,46,12,0
368,3,46,12,0
369,3,46,12,0
370,3,46,12,0
371,3,46,12,0
372,3,46,12,0
373,3,46,12,0
374,3,46,12,0
375,3,46,12,0
376,3,46,12,0
377,3,46,12,0
378,3,46,12,0
379,3,46,12,0
380,3,46,12,0
381,3,46,12,0
382,3,46,12,0
383,3,46,12,0
384,3,46,12,0
385,3,46,12,0
386,3,46,12,0
387,3,46,12,0
388,3,46,12,0
389,3,46,12,0
390,3,46,12,0
391,3,46,12,0
392,3,46,12,0
393,3,46,12,0
394,3,46,12,0
395,3,46,12,0
396,3,46,12,0
397,3,46,12,0
398,3,46,12,0
399,3,46,12,0
400,3,46,12,0
401,3,46,12,0
402,3,46,12,0
403,3,46,12,0
404,3,46,12,0
405,3,46,12,0
406,3,46,12,0
407,3,46,12,0
408,3,46,12,0
409,3,46,12,0
410,3,46,12,0
411,3,46,12,0
412,3,46,12,0
413,3,46,12,0
414,3,46,12,0
415,3,46,12,0
416,3,46,12,0
417,3,46,12,0
418,3,46,12,0
419,3,46,12,0
420,3,46,12,0
421,3,46,12,0
422,3,46,12,0
423,3,46,12,0
424,3,46,12,0
425,3,46,12,0
426,3,46,12,0
427,3,46,12,0
428,3,46,12,0
429,3,46,12,0
430,3,46,12,0
431,3,46,12,0
432,3,46,12,0
433,3,46,12,0
434,3,46,12,0
435,3,46,12,0
436,3,46,12,0
437,3,46,12,0
438,3,46,12,0
439,3,46,12,0
440,3,46,12,0
441,3,46,12,0
442,3,46,12,0
443,3,46,12,0
444,3,46,12,0
445,3,46,12,0
446,3,46,12,0
447,3,46,12,0
448,3,46,12,0
449,3,46,12,0
450,3,46,12,0
451,3,46,12,0
452,3,46,12,0
453,3,46,12,0
454,3,46,12,0
455,3,46,12,0
456,3,46,12,0
457,3,46,12,0
458,3,46,12,0
459,3,46,12,0
460,3,46,12,0
461,3,46,12,0
462,3,46,12,0
463,3,46,12,0
464,3,46,12,0
465,3,46,12,0
466,3,46,12,0
467,3,46,12,0
468,3,46,12,0
469,3,46,12,0
470,3,46,12,0
471,3,46,12,0
472,3,46,12,0
473,3,46,12,0
474,3,46,12,0
475,3,46,12,0
476,3,46,12,0
477,3,46,12,0
478,3,46,12,0
479,3,46,12,0
480,3,46,12,0
481,2,47,12,0
482,2,47,12,0
483,2,47,12,0
484,2,47,12,0
485,2,47,12,0
486,2,47,12,0
487,2,47,12,0
488,2,47,12,0
489,2,47,12,0
490,2,47,12,0
491,2,47,12,0
492,2,47,12,0
493,2,47,12,0
494,2,47,12,0
495,2,47,12,0
496,2,47,12,0
497,2,47,12,0
498,2,47,12,0
499,2,47,12,0
500,2,47,12,0
501,2,47,12,0
502,2,47,12,0
503,2,47,12,0
504,2,47,12,0
505,2,47,12,0
506,2,47,12,0
507,2,47,12,0
508,2,47,12,0
509,2,47,12,0
510,2,47,12,0
511,2,47,12,0
512,2,47,12,0
513,2,47,12,0
514,2,47,12,0
515,2,47,12,0
516,2,47,12,0
517,2,47,12,0
518,2,47,12,0
519,2,47,12,0
520,2,47,12,0
521,2,47,12,0
522,2,47,12,0
523,2,47,12,0
524,2,47,12,0
525,2,47,12,0
526,2,47,12,0
527,2,47,12,0
528,2,47,12,0
529,2,47,12,0
530,2,47,12,0
531,2,47,12,0
532,2,47,12,0
533,2,47,12,0
534,2,47,12,0
535,2,47,12,0
536,2,47,12,0
537,2,47,12,0
538,2,47,12,0
539,2,47,12,0
540,2,47,12,0
541,2,47,12,0
542,2,47,12,0
543,2,47,12,0
544,2,47,12,0
545,2,47,12,0
546,2,47,12,0
547,2,47,12,0
548,2,47,12,0
549,2,47,12,0
550,2,47,12,0
551,2,47,12,0
552,2,47,12,0
553,2,47,12,0
554,2,47,12,0
555,2,47,12,0
556,2,47,12,0
557,2,47,12,0
558,2,47,12,0
559,2,47,12,0
560,2,47,12,0
561,2,47,12,0
562,2,47,12,0
563,2,47,12,0
564,2,47,12,0
565,2,47,12,0
566,2,47,12,0
567,2,47,12,0
568,2,47,12,0
569,2,47,12,0
570,2,47,12,0
571,2,47,12,0
572,2,47,12,0
573,2,47,12,0
574,2,47,12,0
575,2,47,12,0
576,2,47,12,0
577,2,47,12,0
578,2,47,12,0
579,2,47,12,0
580,2,47,12,0
581,2,47,12,0
582,2,47,12,0
583,2,47,12,0
584,2,47,12,0
585,2,47,12,0
586,2,47,12,0
587,2,47,12,0
588,2,47,12,0
589,2,47,12,0
590,2,47,12,0
591,2,47,12,0
592,2,47,12,0
593,2,47,12,0
594,2,47,12,0
595,2,47,12,0
596,2,47,12,0
597,2,47,12,0
598,2,47,12,0
599,2,47,12,0
600,2,47,12,0
601,2,47,12,0
602,2,47,12,0
603,2,47,12,0
604,2,47,12,0
605,2,47,12,0
606,2,47,12,0
607,2,47,12,0
608,2,47,12,0
609,2,47,12,0
610,2,47,12,0
611,2,47,12,0
612,2,47,12,0
613,2,47,12,0
614,2,47,12,0
615,2,47,12,0
616,2,47,12,0
617,2,47,12,0
618,2,47,12,0
619,2,47,12,0
620,2,47,12,0
621,2,47,12,0
622,2,47,12,0
623,2,47,12,0
624,2,47,12,0
625,2,47,12,0
626,2,47,12,0
627,2,47,12,0
628,2,47,12,0
629,2,47,12,0
630,2,47,12,0
631,2,47,12,0
632,2,47,12,0
633,2,47,12,0
634,2,47,12,0
635,2,47,12,0
636,2,47,12,0
637,2,47,12,0
638,2,47,12,0
639,2,47,12,0
640,2,47,12,0
641,2,47,12,0
642,2,47,12,0
643,2,47,12,0
644,2,47,12,0
645,2,47,12,0
646,2,47,12,0
647,2,47,12,0
648,2,47,12,0
649,2,47,12,0
650,2,47,12,0
651,2,47,12,0
652,2,47,12,0
653,2,47,12,0
654,2,47,12,0
655,2,47,12,0
656,2,47,12,0
657,2,47,12,0
658,2,47,12,0
659,2,47,12,0
660,2,47,12,0
661,2,47,12,0
662,2,47,12,0
663,2,47,12,0
664,2,47,12,0
665,2,47,12,0
666,2,47,12,0
667,2,47,12,0
668,2,47,12,0
669,2,47,12,0
670,2,47,12,0
671,2,47,12,0
672,2,47,12,0
673,2,47,12,0
674,2,47,12,0
675,2,47,12,0
676,2,47,12,0
677,2,47,12,0
678,2,47,12,0
679,2,47,12,0
680,2,47,12,0
681,2,47,12,0
682,2,47,12,0
683,2,47,12,0
684,2,47,12,0
685,2,47,12,0
686,2,47,12,0
687,2,47,12,0
688,2,47,12,0
689,2,47,12,0
690,2,47,12,0
691,2,47,12,0
692,2,47,12,0
693,2,47,12,0
694,2,47,12,0
695,2,47,12,0
696,2,47,12,0
697,2,47,12,0
698,2,47,12,0
699,2,47,12,0
700,2,47,12,0
701,2,47,12,0
702,2,47,12,0
703,2,47,12,0
704,2,47,12,0
705,2,47,12,0
706,2,47,12,0
707,2,47,12,0
708,2,47,12,0
709,2,47,12,0
710,2,47,12,0
711,2,47,12,0
712,2,47,12,0
713,2,47,12,0
714,2,47,12,0
715,2,47,12,0
716,2,47,12,0
717,2,47,12,0
718,2,47,12,0
719,2,47,12,0
720,2,47,12,0
721,2,47,12,0
722,2,47,12,0
723,2,47,12,0
724,2,47,12,0
725,2,47,12,0
726,2,47,12,0
727,2,47,12,0
728,2,47,12,0
729,2,47,12,0
730,2,47,12,0
731,2,47,12,0
732,2,47,12,0
733,2,47,12,0
734,2,47,12,0
735,2,47,12,0
736,2,47,12,0
737,2,47,12,0
738,2,47,12,0
739,2,47,12,0
740,2,47,12,0
741,2,47,12,0
742,2,47,12,0
743,2,47,12,0
744,2,47,12,0
745,2,47,12,0
746,2,47,12,0
747,2,47,12,0
748,2,47,12,0
749,2,47,12,0
750,2,47,12,0
751,2,47,12,0
752,2,47,12,0
753,2,47,12,0
754,2,47,12,0
755,2,47,12,0
756,2,47,12,0
757,2,47,12,0
758,2,47,12,0
759,2,47,12,0
760,2,47,12,0
761,2,47,12,0
762,2,47,12,0
763,2,47,12,0
764,2,47,12,0
765,2,47,12,0
766,2,47,12,0
767,2,47,12,0
768,2,47,12,0
769,2,47,12,0
770,2,47,12,0
771,2,47,12,0
772,2,47,12,0
773,2,47,12,0
774,2,47,12,0
775,2,47,12,0
776,2,47,12,0
777,2,47,12,0
778,2,47,12,0
779,2,47,12,0
780,2,47,12,0
781,2,47,12,0
782,2,47,12,0
783,2,47,12,0
784,2,47,12,0
785,2,47,12,0
786,2,47,12,0
787,2,47,12,0
788,2,47,12,0
789,2,47,12,0
790,2,47,12,0
791,2,47,12,0
792,2,47,12,0
793,2,47,12,0
794,2,47,12,0
795,2,47,12,0
796,2,47,12,0
797,2,47,12,0
798,2,47,12,0
799,2,47,12,0
800,2,47,12,0
801,2,47,12,0
802,2,47,12,0
803,2,47,12,0
804,2,47,12,0
805,2,47,12,0
806,2,47,12,0
807,2,47,12,0
808,2,47,12,0
809,2,47,12,0
810,2,47,12,0
811,2,47,12,0
812,2,47,12,0
813,2,47,12,0
814,2,47,12,0
815,2,47,12,0
816,2,47,12,0
817,2,47,12,0
818,2,47,12,0
819,2,47,12,0
820,2,47,12,0
821,2,47,12,0
822,2,47,12,0
823,2,47,12,0
824,2,47,12,0
825,2,47,12,0
826,2,47,12,0
827,2,47,12,0
828,2,47,12,0
829,2,47,12,0
830,2,47,12,0
831,2,47,12,0
832,2,47,12,0
833,2,47,12,0
834,2,47,12,0
835,2,47,12,0
836,2,47,12,0
837,2,47,12,0
838,2,47,12,0
839,2,47,12,0
840,2,47,12,0
841,2,47,12,0
842,2,47,12,0
843,2,47,12,0
844,2,47,12,0
845,2,47,12,0
846,2,47,12,0
847,2,47,12,0
848,2,47,12,0
849,2,47,12,0
850,2,47,12,0
851,2,47,12,0
852,2,47,12,0
853,2,47,12,0
854,2,47,12,0
855,2,47,12,0
856,2,47,12,0
857,2,47,12,0
858,2,47,12,0
859,2,47,12,0
860,2,47,12,0
861,2,47,12,0
862,2,47,12,0
863,2,47,12,0
864,2,47,12,0
865,2,47,12,0
866,2,47,12,0
867,2,47,12,0
868,2,47,12,0
869,2,47,12,0
870,2,47,12,0
871,2,47,12,0
872,2,47,12,0
873,2,47,12,0
874,2,47,12,0
875,2,47,12,0
876,2,47,12,0
877,2,47,12,0
878,2,47,12,0
879,2,47,12,0
880,2,47,12,0
881,2,47,12,0
882,2,47,12,0
883,2,47,12,0
884,2,47,12,0
885,2,47,12,0
886,2,47,12,0
887,2,47,12,0
888,2,47,12,0
889,2,47,12,0
890,2,47,12,0
891,2,47,12,0
892,2,47,12,0
893,2,47,12,0
894,2,47,12,0
895,2,47,12,0
896,2,47,12,0
897,2,47,12,0
898,2,47,12,0
899,2,47,12,0
900,2,47,12,0
901,2,47,12,0
902,2,47,12,0
903,2,47,12,0
904,2,47,12,0
905,2,47,12,0
906,2,47,12,0
907,2,47,12,0
908,2,47,12,0
909,2,47,12,0
910,2,47,12,0
911,2,47,12,0
912,2,47,12,0
913,2,47,12,0
914,2,47,12,0
915,2,47,12,0
916,2,47,12,0
917,2,47,12,0
918,2,47,12,0
919,2,47,12,0
920,2,47,12,0
921,2,47,12,0
922,2,47,12,0
923,2,47,12,0
924,2,47,12,0
925,2,47,12,0
926,2,47,12,0
927,2,47,12,0
928,2,47,12,0
929,2,47,12,0
930,2,47,12,0
931,2,47,12,0
932,2,47,12,0
933,2,47,12,0
934,2,47,12,0
935,2,47,12,0
936,2,47,12,0
937,2,47,12,0
938,2,47,12,0
939,2,47,12,0
940,2,47,12,0
941,2,47,12,0
942,2,47,12,0
943,2,47,12,0
944,2,47,12,0
945,2,47,12,0
946,2,47,12,0
947,2,47,12,0
948,2,47,12,0
949,2,47,12,0
950,2,47,12,0
951,2,47,12,0
952,2,47,12,0
953,2,47,12,0
954,2,47,12,0
955,2,47,12,0
956,2,47,12,0
957,2,47,12,0
958,2,47,12,0
959,2,47,12,0
960,2,47,12,0
961,2,47,12,0
962,2,47,12,0
963,2,47,12,0
964,2,47,12,0
965,2,47,12,0
966,2,47,12,0
967,2,47,12,0
968,2,47,12,0
969,2,47,12,0
970,2,47,12,0
971,2,47,12,0
972,2,47,12,0
973,2,47,12,0
974,2,47,12,0
975,2,47,12,0
976,2,47,12,0
977,2,47,12,0
978,2,47,12,0
979,2,47,12,0
980,2,47,12,0
981,2,47,12,0
982,2,47,12,0
983,2,47,12,0
984,2,47,12,0
985,2,47,12,0
986,2,47,12,0
987,2,47,12,0
988,2,47,12,0
989,2,47,12,0
990,2,47,12,0
991,2,47,12,0
992,2,47,12,0
993,1,48,12,0
994,1,48,12,0
995,1,48,12,0
996,1,48,12,0
997,1,48,12,0
998,1,48,12,0
999,1,48,12,0
1000,1,48,12,0
1001,1,48,12,0
1002,1,48,12,0
1003,1,48,12,0
1004,1,48,12,0
1005,1,48,12,0
1006,1,48,12,0
1007,1,48,12,0
1008,1,48,12,0
1009,1,48,12,0
1010,1,48,12,0
1011,1,48,12,0
1012,1,48,12,0
1013,1,48,12,0
1014,1,48,12,0
1015,1,48,12,0
1016,1,48,12,0
1017,1,48,12,0
1018,1,48,12,0
1019,1,48,12,0
1020,1,48,12,0
1021,1,48,12,0
1022,1,48,12,0
1023,1,48,12,0
1024,1,48,12,0
1025,1,48,12,0
1026,1,48,12,0
1027,1,48,12,0
1028,1,48,12,0
1029,1,48,12,0
1030,1,48,12,0
1031,1,48,12,0
1032,1,48,12,0
1033,1,48,12,0
1034,1,48,12,0
1035,1,48,12,0
1036,1,48,12,0
1037,1,48,12,0
1038,1,48,12,0
1039,1,48,12,0
1040,1,48,12,0
1041,1,48,12,0
1042,1,48,12,0
1043,1,48,12,0
1044,1,48,12,0
1045,1,48,12,0
1046,1,48,12,0
1047,1,48,12,0
1048,1,48,12,0
1049,1,48,12,0
1050,1,48,12,0
1051,1,48,12,0
1052,1,48,12,0
1053,1,48,12,0
1054,1,48,12,0
1055,1,48,12,0
1056,1,48,12,0
1057,1,48,12,0
1058,1,48,12,0
1059,1,48,12,0
1060,1,48,12,0
1061,1,48,12,0
1062,1,48,12,0
1063,1,48,12,0
1064,1,48,12,0
1065,1,48,12,0
1066,1,48,12,0
1067,1,48,12,0
1068,1,48,12,0
1069,1,48,12,0
1070,1,48,12,0
1071,1,48,12,0
1072,1,48,12,0
1073,1,48,12,0
1074,1,48,12,0
1075,1,48,12,0
1076,1,48,12,0
1077,1,48,12,0
1078,1,48,12,0
1079,1,48,12,0
1080,1,48,12,0
1081,1,48,12,0
1082,1,48,12,0
1083,1,48,12,0
1084,1,48,12,0
1085,1,48,12,0
1086,1,48,12,0
1087,1,48,12,0
1088,1,48,12,0
1089,1,48,12,0
1090,1,48,12,0
1091,1,48,12,0
1092,1,48,12,0
1093,1,48,12,0
1094,1,48,12,0
1095,1,48,12,0
1096,1,48,12,0
1097,1,48,12,0
1098,1,48,12,0
1099,1,48,12,0
1100,1,48,12,0
1101,1,48,12,0
1102,1,48,12,0
1103,1,48,12,0
1104,1,48,12,0
1105,1,48,12,0
1106,1,48,12,0
1107,1,48,12,0
1108,1,48,12,0
1109,1,48,12,0
1110,1,48,12,0
1111,1,48,12,0
1112,1,48,12,0
1113,1,48,12,0
1114,1,48,12,0
1115,1,48,12,0
1116,1,48,12,0
1117,1,48,12,0
1118,1,48,12,0
1119,1,48,12,0
1120,1,48,12,0
1121,1,48,12,0
1122,1,48,12,0
1123,1,48,12,0
1124,1,48,12,0
1125,1,48,12,0
1126,1,48,12,0
1127,1,48,12,0
1128,1,48,12,0
1129,1,48,12,0
1130,1,48,12,0
1131,1,48,12,0
1132,1,48,12,0
1133,1,48,12,0
1134,1,48,12,0
1135,1,48,12,0
1136,1,48,12,0
1137,1,48,12,0
1138,1,48,12,0
1139,1,48,12,0
1140,1,48,12,0
1141,1,48,12,0
1142,1,48,12,0
1143,1,48,12,0
1144,1,48,12,0
1145,1,48,12,0
1146,1,48,12,0
1147,1,48,12,0
1148,1,48,12,0
1149,1,48,12,0
1150,1,48,12,0
1151,1,48,12,0
1152,1,48,12,0
1153,1,48,12,0
1154,1,48,12,0
1155,1,48,12,0
1156,1,48,12,0
1157,1,48,12,0
1158,1,48,12,0
1159,1,48,12,0
1160,1,48,12,0
1161,1,48,12,0
1162,1,48,12,0
1163,1,48,12,0
1164,1,48,12,0
1165,1,48,12,0
1166,1,48,12,0
1167,1,48,12,0
1168,1,48,12,0
1169,1,48,12,0
1170,1,48,12,0
1171,1,48,12,0
1172,1,48,12,0
1173,1,48,12,0
1174,1,48,12,0
1175,1,48,12,0
1176,1,48,12,0
1177,1,48,12,0
1178,1,48,12,0
1179,1,48,12,0
1180,1,48,12,0
1181,1,48,12,0
1182,1,48,12,0
1183,1,48,12,0
1184,1,48,12,0
1185,1,48,12,0
1186,1,48,12,0
1187,1,48,12,0
1188,1,48,12,0
1189,1,48,12,0
1190,1,48,12,0
1191,1,48,12,0
1192,1,48,12,0
1193,1,48,12,0
1194,1,48,12,0
1195,1,48,12,0
1196,1,48,12,0
1197,1,48,12,0
1198,1,48,12,0
1199,1,48,12,0
1200,1,48,12,0
1201,1,48,12,0
1202,1,48,12,0
1203,1,48,12,0
1204,1,48,12,0
1205,1,48,12,0
1206,1,48,12,0
1207,1,48,12,0
1208,1,48,12,0
1209,1,48,12,0
1210,1,48,12,0
1211,1,48,12,0
1212,1,48,12,0
1213,1,48,12,0
1214,1,48,12,0
1215,1,48,12,0
1216,1,48,12,0
1217,1,48,12,0
1218,1,48,12,0
1219,1,48,12,0
1220,1,48,12,0
1221,1,48,12,0
1222,1,48,12,0
1223,1,48,12,0
1224,1,48,12,0
1225,1,48,12,0
1226,1,48,12,0
1227,1,48,12,0
1228,1,48,12,0
1229,1,48,12,0
1230,1,48,12,0
1231,1,48,12,0
1232,1,48,12,0
1233,1,48,12,0
1234,1,48,12,0
1235,1,48,12,0
1236,1,48,12,0
1237,1,48,12,0
1238,1,48,12,0
1239,1,48,12,0
1240,1,48,12,0
1241,1,48,12,0
1242,1,48,12,0
1243,1,48,12,0
1244,1,48,12,0
1245,1,48,12,0
1246,1,48,12,0
1247,1,48,12,0
1248,1,48,12,0
1249,1,48,12,0
1250,1,48,12,0
1251,1,48,12,0
1252,1,48,12,0
1253,1,48,12,0
1254,1,48,12,0
1255,1,48,12,0
1256,1,48,12,0
1257,1,48,12,0
1258,1,48,12,0
1259,1,48,12,0
1260,1,48,12,0
1261,1,48,12,0
1262,1,48,12,0
1263,1,48,12,0
1264,1,48,12,0
1265,1,48,12,0
1266,1,48,12,0
1267,1,48,12,0
1268,1,48,12,0
1269,1,48,12,0
1270,1,48,12,0
1271,1,48,12,0
1272,1,48,12,0
1273,1,48,12,0
1274,1,48,12,0
1275,1,48,12,0
1276,1,48,12,0
1277,1,48,12,0
1278,1,48,12,0
1279,1,48,12,0
1280,1,48,12,0
1281,1,48,12,0
1282,1,48,12,0
1283,1,48,12,0
1284,1,48,12,0
1285,1,48,12,0
1286,1,48,12,0
1287,1,48,12,0
1288,1,48,12,0
1289,1,48,12,0
1290,1,48,12,0
1291,1,48,12,0
1292,1,48,12,0
1293,1,48,12,0
1294,1,48,12,0
1295,1,48,12,0
1296,1,48,12,0
1297,1,48,12,0
1298,1,48,12,0
1299,1,48,12,0
1300,1,48,12,0
1301,1,48,12,0
1302,1,48,12,0
1303,1,48,12,0
1304,1,48,12,0
1305,1,48,12,0
1306,1,48,12,0
1307,1,48,12,0
1308,1,48,12,0
1309,1,48,12,0
1310,1,48,12,0
1311,1,48,12,0
1312,1,48,12,0
1313,1,48,12,0
1314,1,48,12,0
1315,1,48,12,0
1316,1,48,12,0
1317,1,48,12,0
1318,1,48,12,0
1319,1,48,12,0
1320,1,48,12,0
1321,1,48,12,0
1322,1,48,12,0
1323,1,48,12,0
1324,1,48,12,0
1325,1,48,12,0
1326,1,48,12,0
1327,1,48,12,0
1328,1,48,12,0
1329,1,48,12,0
1330,1,48,12,0
1331,1,48,12,0
1332,1,48,12,0
1333,1,48,12,0
1334,1,48,12,0
1335,1,48,12,0
1336,1,48,12,0
1337,1,48,12,0
1338,1,48,12,0
1339,1,48,12,0
1340,1,48,12,0
1341,1,48,12,0
1342,1,48,12,0
1343,1,48,12,0
1344,1,48,12,0
1345,1,48,12,0
1346,1,48,12,0
1347,1,48,12,0
1348,1,48,12,0
1349,1,48,12,0
1350,1,48,12,0
1351,1,48,12,0
1352,1,48,12,0
1353,1,48,12,0
1354,1,48,12,0
1355,1,48,12,0
1356,1,48,12,0
