Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
587,10,39,0,41
588,9,40,0,41
589,10,39,0,41
590,10,39,0,41
591,9,40,1,41
592,10,39,0,41
593,9,40,1,41
594,9,40,1,41
595,9,40,0,41
596,10,39,0,41
597,10,39,0,41
598,10,39,0,41
599,9,40,0,41
600,10,39,0,41
601,9,40,1,41
602,9,40,1,41
603,10,39,0,41
604,10,39,0,41
605,9,40,1,41
606,10,39,0,41
607,10,39,0,41
608,7,42,2,41
609,10,39,0,41
610,10,39,0,41
611,9,40,1,41
612,9,40,1,41
613,10,39,0,41
614,10,39,0,41
615,10,39,0,41
616,8,41,2,41
617,9,40,1,41
618,9,40,1,41
619,9,40,1,41
620,10,39,0,41
621,10,39,0,41
622,9,40,1,41
623,10,39,0,41
624,10,39,0,41
625,10,39,0,41
626,10,39,0,41
627,10,39,0,41
628,10,39,0,41
629,10,39,0,41
630,10,39,0,41
631,10,39,0,41
632,10,39,0,41
633,10,39,0,41
634,10,39,0,41
635,10,39,0,41
636,10,39,0,41
637,10,39,0,41
638,10,39,0,41
639,9,40,1,41
640,10,39,0,41
641,10,39,0,41
642,10,39,0,41
643,9,40,1,41
644,10,39,0,41
645,10,39,0,41
646,8,41,2,41
647,9,40,1,41
648,10,39,0,41
649,10,39,0,41
650,10,39,0,41
651,10,39,0,41
652,10,39,0,41
653,10,39,0,41
654,8,41,1,41
655,10,39,0,41
656,10,39,0,41
657,8,41,2,41
658,10,39,0,41
659,10,39,0,41
660,10,39,0,41
661,10,39,0,41
662,10,39,0,41
663,9,40,1,41
664,10,39,0,41
665,9,40,1,41
666,10,39,0,41
667,9,40,1,41
668,10,39,0,41
669,9,40,0,41
670,10,39,0,41
671,8,41,1,41
672,10,39,0,41
673,10,39,0,41
674,9,40,0,41
675,10,39,0,41
676,10,39,0,41
677,10,39,0,41
678,10,39,0,41
679,10,39,0,41
680,10,39,0,41
681,10,39,0,41
682,9,40,1,41
683,10,39,0,41
684,10,39,0,41
685,10,39,0,41
686,10,39,0,41
687,10,39,0,41
688,10,39,0,41
689,10,39,0,41
690,10,39,0,41
691,9,40,1,41
692,10,39,0,41
693,10,39,0,41
694,10,39,0,41
695,10,39,0,41
696,10,39,0,41
697,10,39,0,41
698,9,40,1,41
699,10,39,0,41
700,10,39,0,41
701,10,39,0,41
702,9,40,1,41
703,10,39,0,41
704,10,39,0,41
705,10,39,0,41
706,10,39,0,41
707,10,39,0,41
708,10,39,0,41
709,9,40,1,41
710,10,39,0,41
711,10,39,0,41
712,10,39,0,41
713,10,39,0,41
714,10,39,0,41
715,10,39,0,41
716,10,39,0,41
717,10,39,0,41
718,9,40,0,41
