Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
317,10,39,0,34
318,9,40,0,34
319,9,40,0,34
320,9,40,1,34
321,10,39,0,34
322,10,39,0,34
323,8,41,2,34
324,10,39,0,34
325,9,40,1,34
326,10,39,0,34
327,10,39,0,34
328,10,39,0,34
329,10,39,0,34
330,9,40,0,34
331,9,40,1,34
332,9,40,0,34
333,9,40,1,34
334,8,41,2,34
335,10,39,0,34
336,10,39,0,34
337,10,39,0,34
338,9,40,1,34
339,10,39,0,34
340,7,42,3,34
341,9,40,1,34
342,9,40,1,34
343,10,39,0,34
344,10,39,0,34
345,10,39,0,34
346,10,39,0,34
347,9,40,1,34
348,10,39,0,34
349,10,39,0,34
350,9,40,0,34
351,10,39,0,34
352,10,39,0,34
353,10,39,0,34
354,10,39,0,34
355,9,40,0,34
356,10,39,0,34
357,10,39,0,34
358,10,39,0,34
359,10,39,0,34
360,9,40,0,34
361,10,39,0,34
362,10,39,0,34
363,9,40,0,34
364,9,40,0,34
365,10,39,0,34
366,10,39,0,34
367,10,39,0,34
368,9,40,1,34
369,10,39,0,34
370,9,40,1,34
371,10,39,0,34
372,9,40,1,34
373,9,40,1,34
374,10,39,0,34
375,10,39,0,34
376,9,40,1,34
377,10,39,0,34
378,9,40,1,34
379,9,40,1,34
380,8,41,2,34
381,10,39,0,34
382,7,42,2,34
383,10,39,0,34
384,10,39,0,34
385,10,39,0,34
386,9,40,1,34
387,9,40,1,34
388,9,40,0,34
389,10,39,0,34
390,9,40,0,34
391,10,39,0,34
392,10,39,0,34
393,9,40,1,34
394,10,39,0,34
395,10,39,0,34
396,10,39,0,34
397,8,41,2,34
398,9,40,1,34
399,9,40,1,34
400,10,39,0,34
401,9,40,0,34
402,10,39,0,34
403,9,40,1,34
404,10,39,0,34
405,10,39,0,34
406,9,40,1,34
407,8,41,2,34
408,10,39,0,34
409,10,39,0,34
410,10,39,0,34
411,10,39,0,34
412,9,40,1,34
413,10,39,0,34
414,10,39,0,34
415,9,40,1,34
416,10,39,0,34
417,8,41,2,34
418,10,39,0,34
419,10,39,0,34
420,10,39,0,34
421,10,39,0,34
422,10,39,0,34
423,10,39,0,34
424,10,39,0,34
425,10,39,0,34
426,9,40,1,34
427,9,40,0,34
428,10,39,0,34
429,10,39,0,34
430,9,40,1,34
431,10,39,0,34
432,9,40,0,34
433,9,40,0,34
434,10,39,0,34
435,9,40,0,34
436,10,39,0,34
437,10,39,0,34
438,10,39,0,34
439,8,41,0,34
440,8,41,2,34
441,10,39,0,34
442,9,40,1,34
443,10,39,0,34
444,9,40,1,34
445,10,39,0,34
446,10,39,0,34
447,9,40,1,34
448,10,39,0,34
449,10,39,0,34
450,10,39,0,34
451,10,39,0,34
452,10,39,0,34
453,9,40,0,34
454,8,41,2,34
455,10,39,0,34
456,10,39,0,34
457,10,39,0,34
458,10,39,0,34
459,10,39,0,34
460,10,39,0,34
461,9,40,1,34
462,10,39,0,34
463,9,40,1,34
464,9,40,1,34
465,10,39,0,34
466,10,39,0,34
467,10,39,0,34
468,10,39,0,34
469,9,40,1,34
470,10,39,0,34
471,8,41,2,34
472,9,40,1,34
473,10,39,0,34
474,9,40,1,34
475,9,40,1,34
476,10,39,0,34
477,9,40,1,34
478,10,39,0,34
479,10,39,0,34
480,9,40,1,34
481,10,39,0,34
482,8,41,0,34
483,10,39,0,34
484,10,39,0,34
485,9,40,1,34
486,9,40,1,34
487,10,39,0,34
488,9,40,0,34
489,9,40,0,34
490,10,39,0,34
491,10,39,0,34
492,9,40,0,34
493,9,40,1,34
494,10,39,0,34
495,9,40,0,34
496,10,39,0,34
497,10,39,0,34
498,10,39,0,34
499,9,40,1,34
500,10,39,0,34
501,10,39,0,34
502,9,40,1,34
503,10,39,0,34
504,9,40,1,34
505,10,39,0,34
506,10,39,0,34
507,10,39,0,34
508,9,40,1,34
509,8,41,1,34
510,10,39,0,34
511,9,40,1,34
512,10,39,0,34
513,10,39,0,34
514,10,39,0,34
515,10,39,0,34
516,9,40,1,34
517,10,39,0,34
518,8,41,2,34
519,9,40,0,34
520,10,39,0,34
521,10,39,0,34
522,10,39,0,34
523,9,40,0,34
524,7,42,2,34
525,10,39,0,34
526,10,39,0,34
527,10,39,0,34
528,9,40,1,34
529,10,39,0,34
530,9,40,0,34
531,10,39,0,34
532,10,39,0,34
533,10,39,0,34
534,9,40,1,34
535,8,41,1,34
536,10,39,0,34
537,10,39,0,34
538,10,39,0,34
539,7,42,2,34
540,10,39,0,34
541,10,39,0,34
542,10,39,0,34
543,10,39,0,34
544,9,40,1,34
545,9,40,1,34
546,10,39,0,34
547,10,39,0,34
548,10,39,0,34
549,7,42,0,34
550,10,39,0,34
551,8,41,1,34
552,10,39,0,34
553,10,39,0,34
554,9,40,0,34
555,9,40,1,34
556,10,39,0,34
557,10,39,0,34
558,8,41,2,34
559,9,40,1,34
560,10,39,0,34
561,10,39,0,34
562,10,39,0,34
563,9,40,1,34
564,9,40,1,34
565,10,39,0,34
566,10,39,0,34
567,8,41,1,34
568,9,40,1,34
569,9,40,1,34
570,10,39,0,34
571,9,40,0,34
572,10,39,0,34
573,10,39,0,34
574,10,39,0,34
575,10,39,0,34
576,8,41,2,34
577,9,40,0,34
578,10,39,0,34
579,10,39,0,34
580,10,39,0,34
581,9,40,0,34
582,10,39,0,34
583,9,40,1,34
584,9,40,0,34
585,10,39,0,34
586,9,40,1,34
587,10,39,0,34
588,10,39,0,34
589,10,39,0,34
590,9,40,1,34
591,10,39,0,34
592,10,39,0,34
593,10,39,0,34
594,9,40,0,34
595,8,41,2,34
596,9,40,0,34
597,10,39,0,34
598,10,39,0,34
599,9,40,1,34
600,10,39,0,34
601,10,39,0,34
602,9,40,1,34
603,10,39,0,34
604,9,40,1,34
605,10,39,0,34
606,10,39,0,34
607,10,39,0,34
608,9,40,1,34
609,10,39,0,34
610,10,39,0,34
611,10,39,0,34
612,8,41,1,34
613,10,39,0,34
614,10,39,0,34
615,8,41,2,34
616,10,39,0,34
617,9,40,0,34
618,8,41,2,34
619,10,39,0,34
620,10,39,0,34
621,8,41,1,34
622,10,39,0,34
623,9,40,1,34
624,10,39,0,34
625,10,39,0,34
626,10,39,0,34
627,8,41,0,34
628,9,40,1,34
629,10,39,0,34
630,10,39,0,34
631,8,41,2,34
632,10,39,0,34
633,9,40,1,34
634,10,39,0,34
635,9,40,1,34
636,10,39,0,34
637,10,39,0,34
638,9,40,1,34
639,10,39,0,34
640,9,40,1,34
641,10,39,0,34
642,9,40,1,34
643,9,40,0,34
644,9,40,1,34
645,10,39,0,34
646,10,39,0,34
647,10,39,0,34
648,10,39,0,34
649,8,41,1,34
650,9,40,1,34
651,10,39,0,34
652,9,40,1,34
653,10,39,0,34
654,10,39,0,34
655,10,39,0,34
656,9,40,1,34
657,9,40,0,34
658,9,40,1,34
659,10,39,0,34
660,10,39,0,34
661,10,39,0,34
662,9,40,1,34
663,9,40,1,34
664,10,39,0,34
665,9,40,1,34
666,9,40,1,34
667,10,39,0,34
668,10,39,0,34
669,9,40,1,34
670,10,39,0,34
671,10,39,0,34
672,10,39,0,34
673,10,39,0,34
674,10,39,0,34
675,10,39,0,34
676,9,40,1,34
677,10,39,0,34
678,7,42,3,34
679,10,39,0,34
680,8,41,1,34
681,10,39,0,34
682,10,39,0,34
683,9,40,1,34
684,9,40,1,34
685,10,39,0,34
686,10,39,0,34
687,10,39,0,34
688,9,40,1,34
689,8,41,1,34
690,9,40,0,34
691,10,39,0,34
692,10,39,0,34
693,10,39,0,34
694,9,40,1,34
695,9,40,0,34
696,10,39,0,34
697,10,39,0,34
698,10,39,0,34
699,9,40,1,34
700,9,40,1,34
701,8,41,1,34
702,10,39,0,34
703,10,39,0,34
704,8,41,2,34
705,10,39,0,34
706,10,39,0,34
707,10,39,0,34
708,10,39,0,34
709,10,39,0,34
710,10,39,0,34
711,10,39,0,34
712,10,39,0,34
713,10,39,0,34
714,9,40,1,34
715,8,41,2,34
716,10,39,0,34
717,10,39,0,34
718,7,42,1,34
719,10,39,0,34
720,10,39,0,34
721,10,39,0,34
722,9,40,0,34
723,10,39,0,34
724,10,39,0,34
725,10,39,0,34
726,10,39,0,34
727,8,41,2,34
728,10,39,0,34
729,8,41,0,34
730,9,40,1,34
731,8,41,2,34
732,9,40,0,34
733,10,39,0,34
734,10,39,0,34
735,9,40,0,34
736,8,41,2,34
737,10,39,0,34
738,9,40,0,34
739,10,39,0,34
740,10,39,0,34
741,8,41,2,34
742,8,41,1,34
743,10,39,0,34
744,10,39,0,34
745,10,39,0,34
746,7,42,2,34
747,9,40,1,34
748,10,39,0,34
749,10,39,0,34
750,10,39,0,34
751,9,40,1,34
752,10,39,0,34
753,10,39,0,34
754,8,41,1,34
755,10,39,0,34
756,9,40,1,34
757,10,39,0,34
758,9,40,1,34
759,9,40,1,34
760,10,39,0,34
761,9,40,1,34
762,10,39,0,34
763,9,40,1,34
764,10,39,0,34
765,9,40,1,34
766,10,39,0,34
767,9,40,1,34
768,10,39,0,34
769,10,39,0,34
770,9,40,1,34
771,9,40,0,34
772,8,41,1,34
773,9,40,1,34
774,10,39,0,34
775,10,39,0,34
776,10,39,0,34
777,10,39,0,34
778,9,40,1,34
779,9,40,0,34
780,10,39,0,34
781,10,39,0,34
782,7,42,3,34
783,9,40,0,34
784,10,39,0,34
785,10,39,0,34
786,10,39,0,34
787,10,39,0,34
788,10,39,0,34
789,10,39,0,34
790,8,41,2,34
791,9,40,1,34
792,10,39,0,34
793,9,40,1,34
794,10,39,0,34
795,8,41,1,34
796,10,39,0,34
797,8,41,1,34
798,10,39,0,34
799,10,39,0,34
800,10,39,0,34
801,8,41,2,34
802,10,39,0,34
803,9,40,1,34
804,10,39,0,34
805,9,40,1,34
806,10,39,0,34
807,10,39,0,34
808,9,40,1,34
809,9,40,0,34
810,10,39,0,34
811,10,39,0,34
812,10,39,0,34
813,9,40,0,34
814,9,40,1,34
815,9,40,0,34
816,10,39,0,34
817,10,39,0,34
818,10,39,0,34
819,8,41,2,34
820,9,40,1,34
821,10,39,0,34
822,10,39,0,34
823,9,40,1,34
824,9,40,0,34
825,10,39,0,34
826,8,41,1,34
