Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
388,3,46,10,37
389,3,46,10,37
390,3,46,10,37
391,3,46,10,37
392,3,46,10,37
393,3,46,10,37
394,3,46,10,37
395,3,46,10,37
396,3,46,10,37
397,3,46,10,37
398,3,46,10,37
399,3,46,10,37
400,3,46,10,37
401,3,46,10,37
402,3,46,10,37
403,3,46,10,37
404,3,46,10,37
405,3,46,10,37
406,3,46,10,37
407,3,46,10,37
408,3,46,10,37
409,3,46,10,37
410,3,46,10,37
411,3,46,10,37
412,3,46,10,37
413,3,46,10,37
414,3,46,10,37
415,3,46,10,37
416,3,46,10,37
417,3,46,10,37
418,3,46,10,37
419,3,46,10,37
420,3,46,10,37
421,3,46,10,37
422,3,46,10,37
423,3,46,10,37
424,3,46,10,37
425,3,46,10,37
426,3,46,10,37
427,3,46,10,37
428,3,46,10,37
429,3,46,10,37
430,3,46,10,37
431,3,46,10,37
432,3,46,10,37
433,3,46,10,37
434,3,46,10,37
435,3,46,10,37
436,3,46,10,37
437,3,46,10,37
438,3,46,10,37
439,3,46,10,37
440,3,46,10,37
441,3,46,10,37
442,3,46,10,37
443,3,46,10,37
444,3,46,10,37
445,3,46,10,37
446,3,46,10,37
447,3,46,10,37
448,3,46,10,37
449,3,46,10,37
450,3,46,10,37
451,3,46,10,37
452,3,46,10,37
453,3,46,10,37
454,3,46,10,37
455,3,46,10,37
456,3,46,10,37
457,3,46,10,37
458,3,46,10,37
459,3,46,10,37
460,3,46,10,37
461,3,46,10,37
462,3,46,10,37
463,3,46,10,37
464,3,46,10,37
465,3,46,10,37
466,3,46,10,37
467,3,46,10,37
468,3,46,10,37
469,3,46,10,37
470,3,46,10,37
471,3,46,10,37
472,3,46,10,37
473,3,46,10,37
474,3,46,10,37
475,3,46,10,37
476,3,46,10,37
477,3,46,10,37
478,3,46,10,37
479,3,46,10,37
480,3,46,10,37
481,3,46,10,37
482,3,46,10,37
483,3,46,10,37
484,3,46,10,37
485,3,46,10,37
486,3,46,10,37
487,3,46,10,37
488,3,46,10,37
489,3,46,10,37
490,3,46,10,37
491,3,46,10,37
492,3,46,10,37
493,3,46,10,37
494,3,46,10,37
495,3,46,10,37
496,3,46,10,37
497,3,46,10,37
498,3,46,10,37
499,3,46,10,37
500,3,46,10,37
501,3,46,10,37
502,3,46,10,37
503,3,46,10,37
504,3,46,10,37
505,3,46,10,37
506,3,46,10,37
507,3,46,10,37
508,3,46,10,37
509,3,46,10,37
510,3,46,10,37
511,3,46,10,37
512,3,46,10,37
513,3,46,10,37
514,3,46,10,37
515,3,46,10,37
516,3,46,10,37
517,3,46,10,37
518,3,46,10,37
519,3,46,10,37
520,3,46,10,37
521,3,46,10,37
522,3,46,10,37
523,3,46,10,37
524,3,46,10,37
525,3,46,10,37
526,3,46,10,37
527,3,46,10,37
528,3,46,10,37
529,3,46,10,37
530,3,46,10,37
531,3,46,10,37
532,3,46,10,37
533,3,46,10,37
534,3,46,10,37
535,3,46,10,37
536,3,46,10,37
537,3,46,10,37
538,3,46,10,37
539,3,46,10,37
540,3,46,10,37
541,3,46,10,37
542,3,46,10,37
543,3,46,10,37
544,3,46,10,37
545,3,46,10,37
546,3,46,10,37
547,3,46,10,37
548,3,46,10,37
549,3,46,10,37
550,3,46,10,37
551,3,46,10,37
552,3,46,10,37
553,3,46,10,37
554,3,46,10,37
555,3,46,10,37
556,3,46,10,37
557,3,46,10,37
558,3,46,10,37
559,3,46,10,37
560,3,46,10,37
561,3,46,10,37
562,3,46,10,37
563,3,46,10,37
564,3,46,10,37
565,3,46,10,37
566,3,46,10,37
567,3,46,10,37
568,3,46,10,37
569,3,46,10,37
570,3,46,10,37
571,3,46,10,37
572,3,46,10,37
573,3,46,10,37
574,3,46,10,37
575,3,46,10,37
576,3,46,10,37
577,3,46,10,37
578,3,46,10,37
579,3,46,10,37
580,3,46,10,37
581,3,46,10,37
582,3,46,10,37
583,3,46,10,37
584,3,46,10,37
585,3,46,10,37
586,3,46,10,37
587,3,46,10,37
588,3,46,10,37
589,3,46,10,37
590,3,46,10,37
591,3,46,10,37
592,3,46,10,37
593,3,46,10,37
594,3,46,10,37
595,3,46,10,37
596,3,46,10,37
597,3,46,10,37
598,3,46,10,37
599,3,46,10,37
600,3,46,10,37
601,3,46,10,37
602,3,46,10,37
603,3,46,10,37
604,3,46,10,37
605,2,47,10,37
606,2,47,10,37
607,2,47,10,37
608,2,47,10,37
609,2,47,10,37
610,2,47,10,37
611,2,47,10,37
612,2,47,10,37
613,2,47,10,37
614,2,47,10,37
615,2,47,10,37
616,2,47,10,37
617,2,47,10,37
618,2,47,10,37
619,2,47,10,37
620,2,47,10,37
621,2,47,10,37
622,2,47,10,37
623,2,47,10,37
624,2,47,10,37
625,2,47,10,37
626,2,47,10,37
627,2,47,10,37
628,2,47,10,37
629,2,47,10,37
630,2,47,10,37
631,2,47,10,37
632,2,47,10,37
633,2,47,10,37
634,2,47,10,37
635,2,47,10,37
636,2,47,10,37
637,2,47,10,37
638,2,47,10,37
639,2,47,10,37
640,2,47,10,37
641,2,47,10,37
642,2,47,10,37
643,2,47,10,37
644,2,47,10,37
645,2,47,10,37
646,2,47,10,37
647,2,47,10,37
648,2,47,10,37
649,2,47,10,37
650,2,47,10,37
651,2,47,10,37
652,2,47,10,37
653,2,47,10,37
654,2,47,10,37
655,2,47,10,37
656,2,47,10,37
657,2,47,10,37
658,2,47,10,37
659,2,47,10,37
660,2,47,10,37
661,2,47,10,37
662,2,47,10,37
663,2,47,10,37
664,2,47,10,37
665,2,47,10,37
666,2,47,10,37
667,2,47,10,37
668,2,47,10,37
669,2,47,10,37
670,2,47,10,37
671,2,47,10,37
672,2,47,10,37
673,2,47,10,37
674,2,47,10,37
675,2,47,10,37
676,2,47,10,37
677,2,47,10,37
678,2,47,10,37
679,2,47,10,37
680,2,47,10,37
681,2,47,10,37
682,2,47,10,37
683,2,47,10,37
684,2,47,10,37
685,2,47,10,37
686,2,47,10,37
687,2,47,10,37
688,2,47,10,37
689,2,47,10,37
690,2,47,10,37
691,2,47,10,37
692,2,47,10,37
693,2,47,10,37
694,2,47,10,37
695,2,47,10,37
696,2,47,10,37
697,2,47,10,37
698,2,47,10,37
699,2,47,10,37
700,2,47,10,37
701,2,47,10,37
702,2,47,10,37
703,2,47,10,37
704,2,47,10,37
705,2,47,10,37
706,2,47,10,37
707,2,47,10,37
708,2,47,10,37
709,2,47,10,37
710,2,47,10,37
711,2,47,10,37
712,2,47,10,37
713,2,47,10,37
714,2,47,10,37
715,2,47,10,37
716,2,47,10,37
717,2,47,10,37
718,2,47,10,37
719,2,47,10,37
720,2,47,10,37
721,2,47,10,37
722,2,47,10,37
723,2,47,10,37
724,2,47,10,37
725,2,47,10,37
726,2,47,10,37
727,2,47,10,37
728,2,47,10,37
729,2,47,10,37
730,2,47,10,37
731,2,47,10,37
732,2,47,10,37
733,2,47,10,37
734,2,47,10,37
735,2,47,10,37
736,2,47,10,37
737,2,47,10,37
738,2,47,10,37
739,2,47,10,37
740,2,47,10,37
741,2,47,10,37
742,2,47,10,37
743,2,47,10,37
744,2,47,10,37
745,2,47,10,37
746,2,47,10,37
747,2,47,10,37
748,2,47,10,37
749,2,47,10,37
750,2,47,10,37
751,2,47,10,37
752,2,47,10,37
753,2,47,10,37
754,2,47,10,37
755,2,47,10,37
756,2,47,10,37
757,2,47,10,37
758,2,47,10,37
759,2,47,10,37
760,1,48,11,37
761,1,48,11,37
762,1,48,11,37
763,1,48,11,37
764,1,48,11,37
765,1,48,11,37
766,1,48,11,37
767,1,48,11,37
768,1,48,11,37
769,1,48,11,37
770,1,48,11,37
771,1,48,11,37
772,1,48,11,37
773,1,48,11,37
774,1,48,11,37
775,1,48,11,37
776,1,48,11,37
777,1,48,11,37
778,1,48,11,37
779,1,48,11,37
780,1,48,11,37
781,1,48,11,37
782,1,48,11,37
783,1,48,11,37
784,1,48,11,37
785,1,48,11,37
786,1,48,11,37
787,1,48,11,37
788,1,48,11,37
789,1,48,11,37
790,1,48,11,37
791,1,48,11,37
792,1,48,11,37
793,1,48,11,37
794,1,48,11,37
795,1,48,11,37
796,1,48,11,37
797,1,48,11,37
798,1,48,11,37
799,1,48,11,37
800,1,48,11,37
801,1,48,11,37
802,1,48,11,37
803,1,48,11,37
804,1,48,11,37
805,1,48,11,37
806,1,48,11,37
807,1,48,11,37
808,1,48,11,37
809,1,48,11,37
810,1,48,11,37
811,1,48,11,37
812,1,48,11,37
813,1,48,11,37
814,1,48,11,37
815,1,48,11,37
816,1,48,11,37
817,1,48,11,37
818,1,48,11,37
819,1,48,11,37
820,1,48,11,37
821,1,48,11,37
822,1,48,11,37
823,1,48,11,37
824,1,48,11,37
825,1,48,11,37
826,1,48,11,37
827,1,48,11,37
828,1,48,11,37
829,1,48,11,37
830,1,48,11,37
831,1,48,11,37
832,1,48,11,37
833,1,48,11,37
834,1,48,11,37
835,1,48,11,37
836,1,48,11,37
837,1,48,11,37
838,1,48,11,37
839,1,48,11,37
840,1,48,11,37
841,1,48,11,37
842,1,48,11,37
843,1,48,11,37
844,1,48,11,37
845,1,48,11,37
846,1,48,11,37
847,1,48,11,37
848,1,48,11,37
849,1,48,11,37
850,1,48,11,37
851,1,48,11,37
852,1,48,11,37
853,1,48,11,37
854,1,48,11,37
855,1,48,11,37
856,1,48,11,37
857,1,48,11,37
858,1,48,11,37
859,1,48,11,37
860,1,48,11,37
861,1,48,11,37
862,1,48,11,37
863,1,48,11,37
864,1,48,11,37
865,1,48,11,37
866,1,48,11,37
867,1,48,11,37
868,1,48,11,37
869,1,48,11,37
870,1,48,11,37
871,1,48,11,37
872,1,48,11,37
873,1,48,11,37
874,1,48,11,37
875,1,48,11,37
876,1,48,11,37
877,1,48,11,37
878,1,48,11,37
879,1,48,11,37
880,1,48,11,37
881,1,48,11,37
882,1,48,11,37
883,1,48,11,37
884,1,48,11,37
885,1,48,11,37
886,1,48,11,37
887,1,48,11,37
888,1,48,11,37
889,1,48,11,37
890,1,48,11,37
891,1,48,11,37
892,1,48,11,37
893,1,48,11,37
894,1,48,11,37
895,1,48,11,37
896,1,48,11,37
897,1,48,11,37
898,1,48,11,37
899,1,48,11,37
900,1,48,11,37
901,1,48,11,37
902,1,48,11,37
903,1,48,11,37
904,1,48,11,37
905,1,48,11,37
906,1,48,11,37
907,1,48,11,37
908,1,48,11,37
909,1,48,11,37
910,1,48,11,37
911,1,48,11,37
912,1,48,11,37
913,1,48,11,37
914,1,48,11,37
915,1,48,11,37
916,1,48,11,37
917,1,48,11,37
918,1,48,11,37
919,1,48,11,37
920,1,48,11,37
921,1,48,11,37
922,1,48,11,37
923,1,48,11,37
924,1,48,11,37
925,1,48,11,37
926,1,48,11,37
927,1,48,11,37
928,1,48,11,37
929,1,48,11,37
930,1,48,11,37
931,1,48,11,37
932,1,48,11,37
933,1,48,11,37
934,1,48,11,37
935,1,48,11,37
936,1,48,11,37
937,1,48,11,37
938,1,48,11,37
939,1,48,11,37
940,1,48,11,37
941,1,48,11,37
942,1,48,11,37
943,1,48,11,37
944,1,48,11,37
945,1,48,11,37
946,1,48,11,37
947,1,48,11,37
948,1,48,11,37
949,1,48,11,37
950,1,48,11,37
951,1,48,11,37
952,1,48,11,37
953,1,48,11,37
954,1,48,11,37
955,1,48,11,37
956,1,48,11,37
957,1,48,11,37
958,1,48,11,37
959,1,48,11,37
960,1,48,11,37
961,1,48,11,37
962,1,48,11,37
963,1,48,11,37
964,1,48,11,37
965,1,48,11,37
966,1,48,11,37
967,1,48,11,37
968,1,48,11,37
969,1,48,11,37
970,1,48,11,37
971,1,48,11,37
972,1,48,11,37
973,1,48,11,37
974,1,48,11,37
975,1,48,11,37
976,1,48,11,37
977,1,48,11,37
978,1,48,11,37
979,1,48,11,37
980,1,48,11,37
981,1,48,11,37
982,1,48,11,37
983,1,48,11,37
984,1,48,11,37
985,1,48,11,37
986,1,48,11,37
987,1,48,11,37
988,1,48,11,37
989,1,48,11,37
990,1,48,11,37
991,1,48,11,37
992,1,48,11,37
993,1,48,11,37
994,1,48,11,37
995,1,48,11,37
996,1,48,11,37
997,1,48,11,37
998,1,48,11,37
999,1,48,11,37
1000,1,48,11,37
1001,1,48,11,37
1002,1,48,11,37
1003,1,48,11,37
1004,1,48,11,37
1005,1,48,11,37
1006,1,48,11,37
1007,1,48,11,37
1008,1,48,11,37
1009,1,48,11,37
1010,1,48,11,37
1011,1,48,11,37
1012,1,48,11,37
1013,1,48,11,37
1014,1,48,11,37
1015,1,48,11,37
1016,1,48,11,37
1017,1,48,11,37
1018,1,48,11,37
1019,1,48,11,37
1020,1,48,11,37
1021,1,48,11,37
1022,1,48,11,37
1023,1,48,11,37
1024,1,48,11,37
1025,1,48,11,37
1026,1,48,11,37
1027,1,48,11,37
1028,1,48,11,37
1029,1,48,11,37
1030,1,48,11,37
1031,1,48,11,37
1032,1,48,11,37
1033,1,48,11,37
1034,1,48,11,37
1035,1,48,11,37
1036,1,48,11,37
1037,1,48,11,37
1038,1,48,11,37
1039,1,48,11,37
1040,1,48,11,37
1041,1,48,11,37
1042,1,48,11,37
1043,1,48,11,37
1044,1,48,11,37
1045,1,48,11,37
1046,1,48,11,37
1047,1,48,11,37
1048,1,48,11,37
1049,1,48,11,37
1050,1,48,11,37
1051,1,48,11,37
1052,1,48,11,37
1053,1,48,11,37
1054,1,48,11,37
1055,1,48,11,37
1056,1,48,11,37
1057,1,48,11,37
1058,1,48,11,37
1059,1,48,11,37
1060,1,48,11,37
1061,1,48,11,37
1062,1,48,11,37
1063,1,48,11,37
1064,1,48,11,37
1065,1,48,11,37
1066,1,48,11,37
1067,1,48,11,37
1068,1,48,11,37
1069,1,48,11,37
1070,1,48,11,37
1071,1,48,11,37
1072,1,48,11,37
1073,1,48,11,37
1074,1,48,11,37
1075,1,48,11,37
1076,1,48,11,37
1077,1,48,11,37
1078,1,48,11,37
1079,1,48,11,37
1080,1,48,11,37
1081,1,48,11,37
1082,1,48,11,37
1083,1,48,11,37
1084,1,48,11,37
1085,1,48,11,37
1086,1,48,11,37
1087,1,48,11,37
1088,1,48,11,37
1089,1,48,11,37
1090,1,48,11,37
1091,1,48,11,37
1092,1,48,11,37
1093,1,48,11,37
1094,1,48,11,37
1095,1,48,11,37
1096,1,48,11,37
1097,1,48,11,37
1098,1,48,11,37
1099,1,48,11,37
1100,1,48,11,37
1101,1,48,11,37
1102,1,48,11,37
1103,1,48,11,37
1104,1,48,11,37
1105,1,48,11,37
1106,1,48,11,37
1107,1,48,11,37
1108,1,48,11,37
1109,1,48,11,37
1110,1,48,11,37
1111,1,48,11,37
1112,1,48,11,37
1113,1,48,11,37
1114,1,48,11,37
1115,1,48,11,37
1116,1,48,11,37
1117,1,48,11,37
1118,1,48,11,37
1119,1,48,11,37
1120,1,48,11,37
1121,1,48,11,37
1122,1,48,11,37
1123,1,48,11,37
1124,1,48,11,37
1125,1,48,11,37
1126,1,48,11,37
1127,1,48,11,37
1128,1,48,11,37
1129,1,48,11,37
1130,1,48,11,37
1131,1,48,11,37
1132,1,48,11,37
1133,1,48,11,37
1134,1,48,11,37
1135,1,48,11,37
1136,1,48,11,37
1137,1,48,11,37
1138,1,48,11,37
1139,1,48,11,37
1140,1,48,11,37
1141,1,48,11,37
1142,1,48,11,37
1143,1,48,11,37
1144,1,48,11,37
1145,1,48,11,37
1146,1,48,11,37
1147,1,48,11,37
1148,1,48,11,37
1149,1,48,11,37
1150,1,48,11,37
1151,1,48,11,37
1152,1,48,11,37
1153,1,48,11,37
1154,1,48,11,37
1155,1,48,11,37
1156,1,48,11,37
1157,1,48,11,37
1158,1,48,11,37
1159,1,48,11,37
1160,1,48,11,37
1161,1,48,11,37
1162,1,48,11,37
1163,1,48,11,37
1164,1,48,11,37
1165,1,48,11,37
1166,1,48,11,37
1167,1,48,11,37
1168,1,48,11,37
1169,1,48,11,37
1170,1,48,11,37
1171,1,48,11,37
1172,1,48,11,37
1173,1,48,11,37
1174,1,48,11,37
1175,1,48,11,37
1176,1,48,11,37
1177,1,48,11,37
1178,1,48,11,37
1179,1,48,11,37
1180,1,48,11,37
1181,1,48,11,37
1182,1,48,11,37
1183,1,48,11,37
1184,1,48,11,37
1185,1,48,11,37
1186,1,48,11,37
1187,1,48,11,37
1188,1,48,11,37
1189,1,48,11,37
1190,1,48,11,37
1191,1,48,11,37
1192,1,48,11,37
1193,1,48,11,37
1194,1,48,11,37
1195,1,48,11,37
1196,1,48,11,37
1197,1,48,11,37
1198,1,48,11,37
1199,1,48,11,37
1200,1,48,11,37
1201,1,48,11,37
1202,1,48,11,37
1203,1,48,11,37
1204,1,48,11,37
1205,1,48,11,37
1206,1,48,11,37
1207,1,48,11,37
1208,1,48,11,37
1209,1,48,11,37
1210,1,48,11,37
1211,1,48,11,37
1212,1,48,11,37
1213,1,48,11,37
1214,1,48,11,37
1215,1,48,11,37
1216,1,48,11,37
1217,1,48,11,37
1218,1,48,11,37
1219,1,48,11,37
1220,1,48,11,37
1221,1,48,11,37
1222,1,48,11,37
1223,1,48,11,37
1224,1,48,11,37
1225,1,48,11,37
1226,1,48,11,37
1227,1,48,11,37
1228,1,48,11,37
1229,1,48,11,37
1230,1,48,11,37
1231,1,48,11,37
1232,1,48,11,37
1233,1,48,11,37
1234,1,48,11,37
1235,1,48,11,37
1236,1,48,11,37
1237,1,48,11,37
1238,1,48,11,37
1239,1,48,11,37
1240,1,48,11,37
1241,1,48,11,37
1242,1,48,11,37
1243,1,48,11,37
1244,1,48,11,37
1245,1,48,11,37
1246,1,48,11,37
1247,1,48,11,37
1248,1,48,11,37
1249,1,48,11,37
1250,1,48,11,37
1251,1,48,11,37
1252,1,48,11,37
1253,1,48,11,37
1254,1,48,11,37
1255,1,48,11,37
1256,1,48,11,37
1257,1,48,11,37
1258,1,48,11,37
1259,1,48,11,37
1260,1,48,11,37
1261,1,48,11,37
1262,1,48,11,37
1263,1,48,11,37
1264,1,48,11,37
1265,1,48,11,37
1266,1,48,11,37
1267,1,48,11,37
1268,1,48,11,37
1269,1,48,11,37
1270,1,48,11,37
1271,1,48,11,37
1272,1,48,11,37
1273,1,48,11,37
1274,1,48,11,37
1275,1,48,11,37
1276,1,48,11,37
1277,1,48,11,37
1278,1,48,11,37
1279,1,48,11,37
1280,1,48,11,37
1281,1,48,11,37
1282,1,48,11,37
1283,1,48,11,37
1284,1,48,11,37
1285,1,48,11,37
1286,1,48,11,37
1287,1,48,11,37
1288,1,48,11,37
1289,1,48,11,37
1290,1,48,11,37
1291,1,48,11,37
1292,1,48,11,37
1293,1,48,11,37
1294,1,48,11,37
1295,1,48,11,37
1296,1,48,11,37
1297,1,48,11,37
1298,1,48,11,37
1299,1,48,11,37
1300,1,48,11,37
1301,1,48,11,37
1302,1,48,11,37
1303,1,48,11,37
1304,1,48,11,37
1305,1,48,11,37
1306,1,48,11,37
1307,1,48,11,37
1308,1,48,11,37
1309,1,48,11,37
1310,1,48,11,37
1311,1,48,11,37
1312,1,48,11,37
1313,1,48,11,37
1314,1,48,11,37
1315,1,48,11,37
1316,1,48,11,37
1317,1,48,11,37
1318,1,48,11,37
1319,1,48,11,37
1320,1,48,11,37
1321,1,48,11,37
1322,1,48,11,37
1323,1,48,11,37
1324,1,48,11,37
1325,1,48,11,37
1326,1,48,11,37
1327,1,48,11,37
1328,1,48,11,37
1329,1,48,11,37
1330,1,48,11,37
1331,1,48,11,37
1332,1,48,11,37
1333,1,48,11,37
1334,1,48,11,37
1335,1,48,11,37
1336,1,48,11,37
1337,1,48,11,37
1338,1,48,11,37
1339,1,48,11,37
1340,1,48,11,37
1341,1,48,11,37
1342,1,48,11,37
1343,1,48,11,37
1344,1,48,11,37
1345,1,48,11,37
1346,1,48,11,37
1347,1,48,11,37
1348,1,48,11,37
1349,1,48,11,37
1350,1,48,11,37
1351,1,48,11,37
1352,1,48,11,37
1353,1,48,11,37
1354,1,48,11,37
1355,1,48,11,37
1356,1,48,11,37
