Time (in Seconds),Susceptible Agents,Infected Agents,Isolating Agents,Masked Agents
1,24,25,0,0
2,24,25,0,0
3,24,25,0,0
4,24,25,0,0
5,24,25,0,0
6,24,25,0,0
7,24,25,0,0
8,24,25,0,0
9,24,25,0,0
10,24,25,0,0
11,24,25,0,0
12,24,25,0,0
13,24,25,0,0
14,24,25,0,0
15,24,25,0,0
16,24,25,0,0
17,24,25,0,0
18,24,25,0,0
19,24,25,0,0
20,24,25,0,0
21,24,25,0,0
22,24,25,0,0
23,24,25,0,0
24,24,25,0,0
25,24,25,0,0
26,24,25,0,0
27,23,26,0,0
28,23,26,0,0
29,23,26,0,0
30,23,26,0,0
31,23,26,0,0
32,23,26,0,0
33,22,27,0,0
34,22,27,0,0
35,22,27,0,0
36,22,27,0,0
37,21,28,0,0
38,21,28,0,0
39,21,28,0,0
40,21,28,0,0
41,21,28,0,0
42,21,28,0,0
43,21,28,0,0
44,21,28,0,0
45,21,28,0,0
46,21,28,0,0
47,21,28,0,0
48,20,29,0,0
49,19,30,1,0
50,19,30,1,0
51,19,30,1,0
52,19,30,1,0
53,19,30,1,0
54,19,30,1,0
55,19,30,1,0
56,19,30,1,0
57,19,30,1,0
58,19,30,1,0
59,19,30,1,0
60,19,30,1,0
61,19,30,1,0
62,18,31,1,0
63,18,31,1,0
64,18,31,1,0
65,18,31,1,0
66,18,31,1,0
67,18,31,1,0
68,18,31,1,0
69,18,31,1,0
70,18,31,1,0
71,18,31,1,0
72,18,31,1,0
73,18,31,1,0
74,18,31,1,0
75,18,31,1,0
76,18,31,1,0
77,18,31,1,0
78,18,31,1,0
79,18,31,1,0
80,18,31,1,0
81,18,31,1,0
82,18,31,1,0
83,18,31,1,0
84,18,31,1,0
85,18,31,1,0
86,18,31,1,0
87,18,31,1,0
88,18,31,1,0
89,18,31,1,0
90,18,31,1,0
91,18,31,1,0
92,18,31,1,0
93,17,32,1,0
94,17,32,1,0
95,17,32,1,0
96,17,32,1,0
97,16,33,1,0
98,16,33,1,0
99,16,33,1,0
100,16,33,1,0
101,16,33,1,0
102,16,33,1,0
103,15,34,1,0
104,15,34,1,0
105,15,34,1,0
106,15,34,1,0
107,15,34,1,0
108,15,34,1,0
109,15,34,1,0
110,15,34,1,0
111,15,34,1,0
112,15,34,1,0
113,14,35,1,0
114,14,35,1,0
115,14,35,1,0
116,14,35,1,0
117,13,36,2,0
118,13,36,2,0
119,13,36,2,0
120,13,36,2,0
121,13,36,2,0
122,13,36,2,0
123,13,36,2,0
124,13,36,2,0
125,13,36,2,0
126,13,36,2,0
127,13,36,2,0
128,13,36,2,0
129,12,37,3,0
130,12,37,3,0
131,12,37,3,0
132,12,37,3,0
133,12,37,3,0
134,12,37,3,0
135,12,37,3,0
136,12,37,3,0
137,12,37,3,0
138,12,37,3,0
139,12,37,3,0
140,12,37,3,0
141,12,37,3,0
142,12,37,3,0
143,12,37,3,0
144,12,37,3,0
145,12,37,3,0
146,12,37,3,0
147,12,37,3,0
148,12,37,3,0
149,12,37,3,0
150,12,37,3,0
151,12,37,3,0
152,12,37,3,0
153,12,37,3,0
154,12,37,3,0
155,12,37,3,0
156,12,37,3,0
157,12,37,3,0
158,12,37,3,0
159,12,37,3,0
160,12,37,3,0
161,12,37,3,0
162,12,37,3,0
163,12,37,3,0
164,12,37,3,0
165,12,37,3,0
166,12,37,3,0
167,12,37,3,0
168,12,37,3,0
169,12,37,3,0
170,12,37,3,0
171,12,37,3,0
172,12,37,3,0
173,12,37,3,0
174,12,37,3,0
175,12,37,3,0
176,12,37,3,0
177,12,37,3,0
178,12,37,3,0
179,12,37,3,0
180,12,37,3,0
181,12,37,3,0
182,12,37,3,0
183,12,37,3,0
184,12,37,3,0
185,12,37,3,0
186,12,37,3,0
187,12,37,3,0
188,12,37,3,0
189,12,37,3,0
190,12,37,3,0
191,12,37,3,0
192,12,37,3,0
193,12,37,3,0
194,12,37,3,0
195,12,37,3,0
196,12,37,3,0
197,12,37,3,0
198,12,37,3,0
199,12,37,3,0
200,12,37,3,0
201,12,37,3,0
202,12,37,3,0
203,12,37,3,0
204,12,37,3,0
205,11,38,4,0
206,11,38,4,0
207,11,38,4,0
208,11,38,4,0
209,11,38,4,0
210,11,38,4,0
211,11,38,4,0
212,11,38,4,0
213,11,38,4,0
214,11,38,4,0
215,11,38,4,0
216,11,38,4,0
217,11,38,4,0
218,11,38,4,0
219,11,38,4,0
220,11,38,4,0
221,11,38,4,0
222,11,38,4,0
223,11,38,4,0
224,11,38,4,0
225,11,38,4,0
226,11,38,4,0
227,11,38,4,0
228,11,38,4,0
229,11,38,4,0
230,11,38,4,0
231,11,38,4,0
232,11,38,4,0
233,11,38,4,0
234,11,38,4,0
235,11,38,4,0
236,11,38,4,0
237,11,38,4,0
238,11,38,4,0
239,11,38,4,0
240,11,38,4,0
241,11,38,4,0
242,11,38,4,0
243,11,38,4,0
244,11,38,4,0
245,11,38,4,0
246,11,38,4,0
247,11,38,4,0
248,11,38,4,0
249,11,38,4,0
250,11,38,4,0
251,11,38,4,0
252,11,38,4,0
253,11,38,4,0
254,11,38,4,0
255,11,38,4,0
256,11,38,4,0
257,11,38,4,0
258,11,38,4,0
259,11,38,4,0
260,11,38,4,0
261,11,38,4,0
262,11,38,4,0
263,11,38,4,0
264,11,38,4,0
265,10,39,4,0
266,10,39,4,0
267,10,39,4,0
268,10,39,4,0
269,10,39,4,0
270,10,39,4,0
271,10,39,4,0
272,10,39,4,0
273,10,39,4,0
274,9,40,4,0
275,9,40,4,0
276,9,40,4,0
277,9,40,4,0
278,9,40,4,0
279,9,40,4,0
280,9,40,4,0
281,9,40,4,0
282,9,40,4,0
283,9,40,4,0
284,9,40,4,0
285,9,40,4,0
286,9,40,4,0
287,9,40,4,0
288,9,40,4,0
289,9,40,4,0
290,9,40,4,0
291,9,40,4,0
292,9,40,4,0
293,9,40,4,0
294,9,40,4,0
295,9,40,4,0
296,9,40,4,0
297,9,40,4,0
298,9,40,4,0
299,9,40,4,0
300,9,40,4,0
301,9,40,4,0
302,9,40,4,0
303,9,40,4,0
304,9,40,4,0
305,9,40,4,0
306,9,40,4,0
307,9,40,4,0
308,8,41,4,0
309,8,41,4,0
310,8,41,4,0
311,8,41,4,0
312,8,41,4,0
313,8,41,4,0
314,8,41,4,0
315,8,41,4,0
316,8,41,4,0
317,8,41,4,0
318,8,41,4,0
319,8,41,4,0
320,8,41,4,0
321,8,41,4,0
322,8,41,4,0
323,8,41,4,0
324,8,41,4,0
325,8,41,4,0
326,8,41,4,0
327,8,41,4,0
328,8,41,4,0
329,8,41,4,0
330,8,41,4,0
331,8,41,4,0
332,8,41,4,0
333,8,41,4,0
334,8,41,4,0
335,8,41,4,0
336,8,41,4,0
337,8,41,4,0
338,8,41,4,0
339,8,41,4,0
340,8,41,4,0
341,8,41,4,0
342,8,41,4,0
343,8,41,4,0
344,8,41,4,0
345,8,41,4,0
346,8,41,4,0
347,8,41,4,0
348,8,41,4,0
349,8,41,4,0
350,8,41,4,0
351,8,41,4,0
352,8,41,4,0
353,8,41,4,0
354,8,41,4,0
355,8,41,4,0
356,8,41,4,0
357,8,41,4,0
358,8,41,4,0
359,7,42,4,0
360,7,42,4,0
361,7,42,4,0
362,7,42,4,0
363,7,42,4,0
364,7,42,4,0
365,7,42,4,0
366,7,42,4,0
367,7,42,4,0
368,7,42,4,0
369,7,42,4,0
370,7,42,4,0
371,7,42,4,0
372,7,42,4,0
373,7,42,4,0
374,7,42,4,0
375,7,42,4,0
376,7,42,4,0
377,7,42,4,0
